product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod260,Cus017,Mark011,2018-10-17,32,3060,"INR"
Prod260,Cus004,Mark010,2018-10-18,7,588,"INR"
Prod260,Cus001,Mark010,2018-10-18,78,7454,"INR"
Prod260,Cus022,Mark011,2018-10-18,3,227,"INR"
Prod260,Cus001,Mark010,2018-10-19,75,7838,"INR"
Prod260,Cus001,Mark010,2018-10-23,21,1968,"INR"
Prod260,Cus001,Mark010,2018-10-24,78,8176,"INR"
Prod260,Cus001,Mark010,2018-10-26,33,3194,"INR"
Prod260,Cus022,Mark011,2018-10-29,64,4889,"INR"
Prod260,Cus001,Mark010,2018-10-30,53,5894,"INR"
Prod260,Cus029,Mark011,2018-10-30,1,93,"INR"
Prod260,Cus004,Mark010,2018-10-31,33,2931,"INR"
Prod260,Cus001,Mark010,2018-10-31,78,8218,"INR"
Prod260,Cus003,Mark014,2018-10-31,11,1324,"INR"
Prod260,Cus004,Mark010,2018-11-05,3,227,"INR"
Prod260,Cus001,Mark010,2018-11-05,2,167,"INR"
Prod260,Cus001,Mark010,2018-11-07,17,1694,"INR"
Prod260,Cus001,Mark010,2018-11-08,87,9407,"INR"
Prod260,Cus018,Mark011,2018-11-08,1,120,"INR"
Prod260,Cus025,Mark011,2018-11-08,11,889,"INR"
Prod260,Cus001,Mark010,2018-11-09,2,167,"INR"
Prod260,Cus004,Mark010,2018-11-12,75,4875,"INR"
Prod260,Cus022,Mark011,2018-11-12,3,273,"INR"
Prod260,Cus004,Mark010,2018-11-13,7,588,"INR"
Prod260,Cus001,Mark010,2018-11-13,3,343,"INR"
Prod260,Cus017,Mark011,2018-11-13,11,0,"INR"
Prod260,Cus001,Mark010,2018-11-15,13,917,"INR"
Prod260,Cus001,Mark010,2018-11-16,67,6750,"INR"
Prod260,Cus017,Mark011,2018-11-16,10,1046,"INR"
Prod260,Cus001,Mark010,2018-11-19,43,4468,"INR"
Prod260,Cus001,Mark010,2018-11-20,7,569,"INR"
Prod260,Cus018,Mark011,2018-11-20,1,60,"INR"
Prod260,Cus001,Mark010,2018-11-21,11,935,"INR"
Prod260,Cus017,Mark011,2018-11-21,1,134,"INR"
Prod260,Cus001,Mark010,2018-11-22,4,417,"INR"
Prod260,Cus001,Mark010,2018-11-23,1,111,"INR"
Prod260,Cus001,Mark010,2018-11-26,17,1394,"INR"
Prod260,Cus001,Mark010,2018-11-27,67,5611,"INR"
Prod260,Cus001,Mark010,2018-11-28,21,1866,"INR"
Prod260,Cus001,Mark010,2018-11-30,21,1648,"INR"
Prod260,Cus017,Mark011,2018-11-30,1,134,"INR"
Prod260,Cus034,Mark010,2018-12-03,15,1060,"INR"
Prod260,Cus001,Mark010,2018-12-03,29,2176,"INR"
Prod260,Cus001,Mark010,2018-12-05,34,2991,"INR"
Prod260,Cus001,Mark010,2018-12-06,61,5185,"INR"
Prod260,Cus017,Mark011,2018-12-06,7,528,"INR"
Prod260,Cus001,Mark010,2018-12-07,5,463,"INR"
Prod260,Cus017,Mark011,2018-12-07,32,3046,"INR"
Prod260,Cus019,Mark011,2018-12-07,7,667,"INR"
Prod260,Cus001,Mark010,2018-12-10,52,4991,"INR"
Prod260,Cus019,Mark011,2018-12-10,33,2986,"INR"
Prod260,Cus001,Mark010,2018-12-11,11,1273,"INR"
Prod260,Cus001,Mark010,2018-12-12,11,898,"INR"
Prod260,Cus001,Mark010,2018-12-13,53,4435,"INR"
Prod260,Cus001,Mark010,2018-12-14,165,15875,"INR"
Prod260,Cus004,Mark010,2018-12-17,3,292,"INR"
Prod260,Cus001,Mark010,2018-12-17,52,5097,"INR"
Prod260,Cus004,Mark010,2018-12-18,50,4954,"INR"
Prod260,Cus001,Mark010,2018-12-18,11,907,"INR"
Prod260,Cus001,Mark010,2018-12-19,35,3106,"INR"
Prod260,Cus001,Mark010,2018-12-20,160,14801,"INR"
Prod260,Cus029,Mark011,2018-12-20,1,51,"INR"
Prod260,Cus001,Mark010,2018-12-21,33,2875,"INR"
Prod260,Cus017,Mark011,2018-12-21,1,65,"INR"
Prod260,Cus018,Mark011,2018-12-21,1,120,"INR"
Prod260,Cus019,Mark011,2018-12-24,7,667,"INR"
Prod260,Cus001,Mark010,2018-12-27,53,4852,"INR"
Prod260,Cus019,Mark011,2018-12-27,33,2986,"INR"
Prod260,Cus004,Mark010,2018-12-28,67,6602,"INR"
Prod260,Cus001,Mark010,2018-12-28,32,3185,"INR"
Prod260,Cus019,Mark011,2018-12-28,33,2986,"INR"
Prod260,Cus004,Mark010,2018-12-31,60,4120,"INR"
Prod260,Cus001,Mark010,2019-01-03,85,8241,"INR"
Prod260,Cus018,Mark011,2019-01-03,1,60,"INR"
Prod260,Cus001,Mark010,2019-01-04,10,1144,"INR"
Prod260,Cus017,Mark011,2019-01-04,32,3046,"INR"
Prod260,Cus019,Mark011,2019-01-04,7,667,"INR"
Prod260,Cus001,Mark010,2019-01-07,43,4046,"INR"
Prod260,Cus001,Mark010,2019-01-08,53,4236,"INR"
Prod260,Cus001,Mark010,2019-01-09,121,11338,"INR"
Prod260,Cus001,Mark010,2019-01-10,73,6889,"INR"
Prod260,Cus018,Mark011,2019-01-10,1,60,"INR"
Prod260,Cus001,Mark010,2019-01-11,9,727,"INR"
Prod260,Cus001,Mark010,2019-01-14,65,6745,"INR"
Prod260,Cus017,Mark011,2019-01-14,1,134,"INR"
Prod260,Cus001,Mark010,2019-01-15,21,2269,"INR"
Prod260,Cus001,Mark010,2019-01-16,7,759,"INR"
Prod260,Cus022,Mark011,2019-01-16,40,2755,"INR"
Prod260,Cus003,Mark014,2019-01-16,11,935,"INR"
Prod260,Cus004,Mark010,2019-01-17,7,588,"INR"
Prod260,Cus001,Mark010,2019-01-17,125,11588,"INR"
Prod260,Cus001,Mark010,2019-01-18,1,56,"INR"
Prod260,Cus018,Mark011,2019-01-18,1,60,"INR"
Prod260,Cus001,Mark010,2019-01-21,7,764,"INR"
Prod260,Cus001,Mark010,2019-01-22,7,708,"INR"
Prod260,Cus001,Mark010,2019-01-23,21,1792,"INR"
Prod260,Cus017,Mark011,2019-01-24,1,65,"INR"
Prod260,Cus029,Mark011,2019-01-24,1,102,"INR"
Prod260,Cus001,Mark010,2019-01-25,53,4792,"INR"
Prod260,Cus001,Mark010,2019-01-28,12,1167,"INR"
Prod260,Cus018,Mark011,2019-01-28,1,120,"INR"
Prod260,Cus001,Mark010,2019-01-29,27,3051,"INR"
Prod260,Cus007,Mark015,2019-01-29,1084,46940,"INR"
Prod260,Cus001,Mark010,2019-01-30,57,5523,"INR"
Prod260,Cus022,Mark011,2019-01-30,60,4134,"INR"
Prod260,Cus004,Mark010,2019-01-31,200,19806,"INR"
Prod260,Cus001,Mark010,2019-01-31,43,3329,"INR"
Prod260,Cus004,Mark010,2019-02-01,67,5856,"INR"
Prod260,Cus018,Mark011,2019-02-01,1,60,"INR"
Prod260,Cus001,Mark010,2019-02-05,10,1144,"INR"
Prod260,Cus001,Mark010,2019-02-06,11,722,"INR"
Prod260,Cus017,Mark011,2019-02-06,3,329,"INR"
Prod260,Cus018,Mark011,2019-02-06,1,60,"INR"
Prod260,Cus022,Mark011,2019-02-06,80,5509,"INR"
Prod260,Cus001,Mark010,2019-02-07,11,1014,"INR"
Prod260,Cus001,Mark010,2019-02-08,11,722,"INR"
Prod260,Cus019,Mark011,2019-02-08,7,667,"INR"
Prod260,Cus001,Mark010,2019-02-11,47,5343,"INR"
Prod260,Cus034,Mark010,2019-02-13,17,1208,"INR"
Prod260,Cus001,Mark010,2019-02-15,1,111,"INR"
Prod260,Cus022,Mark011,2019-02-15,21,1630,"INR"
Prod260,Cus004,Mark010,2019-02-19,17,1463,"INR"
Prod260,Cus001,Mark010,2019-02-19,17,1611,"INR"
Prod260,Cus001,Mark010,2019-02-21,11,1014,"INR"
Prod260,Cus004,Mark010,2019-02-22,40,2745,"INR"
Prod260,Cus001,Mark010,2019-02-22,57,5056,"INR"
Prod260,Cus001,Mark010,2019-02-25,11,1060,"INR"
Prod260,Cus001,Mark010,2019-02-26,11,1273,"INR"
Prod260,Cus001,Mark010,2019-02-27,3,380,"INR"
Prod260,Cus029,Mark011,2019-02-27,1,102,"INR"
Prod260,Cus034,Mark010,2019-02-28,3,241,"INR"
Prod260,Cus018,Mark011,2019-02-28,1,125,"INR"
Prod260,Cus001,Mark010,2019-03-01,22,2102,"INR"
Prod260,Cus001,Mark010,2019-03-04,11,1014,"INR"
Prod260,Cus004,Mark010,2019-03-05,53,5282,"INR"
Prod260,Cus001,Mark010,2019-03-05,7,796,"INR"
Prod260,Cus017,Mark011,2019-03-05,24,1755,"INR"
Prod260,Cus001,Mark010,2019-03-06,49,4954,"INR"
Prod260,Cus030,Mark011,2019-03-06,67,3699,"INR"
Prod260,Cus007,Mark015,2019-03-06,183,7940,"INR"
Prod260,Cus001,Mark010,2019-03-08,1,56,"INR"
Prod260,Cus001,Mark010,2019-03-11,11,1273,"INR"
Prod260,Cus001,Mark010,2019-03-12,11,852,"INR"
Prod260,Cus025,Mark011,2019-03-12,11,889,"INR"
Prod260,Cus001,Mark010,2019-03-13,32,2167,"INR"
Prod260,Cus022,Mark011,2019-03-13,80,5509,"INR"
Prod260,Cus001,Mark010,2019-03-14,22,1486,"INR"
Prod260,Cus004,Mark010,2019-03-15,3,292,"INR"
Prod260,Cus017,Mark011,2019-03-15,48,0,"INR"
Prod260,Cus001,Mark010,2019-03-18,11,1060,"INR"
Prod260,Cus001,Mark010,2019-03-19,67,5611,"INR"
Prod260,Cus004,Mark010,2019-03-20,80,5495,"INR"
Prod260,Cus001,Mark010,2019-03-21,49,3444,"INR"
Prod260,Cus001,Mark010,2019-03-22,71,5963,"INR"
Prod260,Cus004,Mark010,2019-03-25,167,16505,"INR"
Prod260,Cus001,Mark010,2019-03-25,1,56,"INR"
Prod260,Cus007,Mark015,2019-03-25,367,15880,"INR"
Prod260,Cus017,Mark011,2019-03-26,1,0,"INR"
Prod260,Cus029,Mark011,2019-03-27,1,102,"INR"
Prod260,Cus001,Mark010,2019-03-28,85,6375,"INR"
Prod260,Cus001,Mark010,2019-03-29,43,3356,"INR"
Prod260,Cus004,Mark010,2019-04-01,23,2051,"INR"
Prod260,Cus017,Mark011,2019-04-01,55,0,"INR"
Prod260,Cus029,Mark011,2019-04-01,5,370,"INR"
Prod260,Cus004,Mark010,2019-04-03,160,15843,"INR"
Prod260,Cus001,Mark010,2019-04-03,11,935,"INR"
Prod260,Cus019,Mark011,2019-04-04,13,1333,"INR"
Prod260,Cus030,Mark011,2019-04-04,299,16917,"INR"
Prod260,Cus001,Mark010,2019-04-05,36,2431,"INR"
Prod260,Cus001,Mark010,2019-04-08,3,380,"INR"
Prod260,Cus017,Mark011,2019-04-08,13,1343,"INR"
Prod260,Cus029,Mark011,2019-04-08,3,176,"INR"
Prod260,Cus001,Mark010,2019-04-09,60,6759,"INR"
Prod260,Cus001,Mark010,2019-04-11,4,417,"INR"
Prod260,Cus022,Mark011,2019-04-11,32,2444,"INR"
Prod260,Cus001,Mark010,2019-04-12,2,167,"INR"
Prod260,Cus001,Mark010,2019-04-15,43,4245,"INR"
Prod260,Cus001,Mark010,2019-04-16,43,3329,"INR"
Prod260,Cus001,Mark010,2019-04-17,43,3102,"INR"
Prod260,Cus003,Mark014,2019-04-19,11,935,"INR"
Prod260,Cus001,Mark010,2019-04-23,39,4301,"INR"
Prod260,Cus001,Mark010,2019-04-26,79,7741,"INR"
Prod260,Cus017,Mark011,2019-04-26,7,685,"INR"
Prod260,Cus029,Mark011,2019-04-26,1,102,"INR"
Prod260,Cus001,Mark010,2019-04-30,11,1222,"INR"
Prod260,Cus004,Mark010,2019-05-02,33,2292,"INR"
Prod260,Cus001,Mark010,2019-05-02,75,7431,"INR"
Prod260,Cus017,Mark011,2019-05-02,20,1583,"INR"
Prod260,Cus001,Mark010,2019-05-03,76,6940,"INR"
Prod260,Cus007,Mark015,2019-05-03,183,7940,"INR"
Prod260,Cus004,Mark010,2019-05-06,141,11477,"INR"
Prod260,Cus001,Mark010,2019-05-06,3,398,"INR"
Prod260,Cus022,Mark011,2019-05-06,200,13773,"INR"
Prod260,Cus023,Mark011,2019-05-08,43,3458,"INR"
Prod260,Cus001,Mark010,2019-05-09,60,5894,"INR"
Prod260,Cus001,Mark010,2019-05-10,38,4194,"INR"
Prod260,Cus022,Mark011,2019-05-10,3,227,"INR"
Prod260,Cus004,Mark010,2019-05-14,7,588,"INR"
Prod260,Cus001,Mark010,2019-05-14,43,3329,"INR"
Prod260,Cus001,Mark010,2019-05-15,11,898,"INR"
Prod260,Cus004,Mark010,2019-05-16,433,42912,"INR"
Prod260,Cus001,Mark010,2019-05-16,43,4046,"INR"
Prod260,Cus001,Mark010,2019-05-17,1,111,"INR"
Prod260,Cus025,Mark011,2019-05-17,11,889,"INR"
Prod260,Cus001,Mark010,2019-05-20,3,380,"INR"
Prod260,Cus001,Mark010,2019-05-22,32,2167,"INR"
Prod260,Cus001,Mark010,2019-05-23,1,139,"INR"
Prod260,Cus022,Mark011,2019-05-23,21,1630,"INR"
Prod260,Cus004,Mark010,2019-05-24,3,292,"INR"
Prod260,Cus001,Mark010,2019-05-24,1,56,"INR"
Prod260,Cus017,Mark011,2019-05-24,11,944,"INR"
Prod260,Cus001,Mark010,2019-05-27,32,2167,"INR"
Prod260,Cus001,Mark010,2019-05-28,11,1019,"INR"
Prod260,Cus018,Mark011,2019-05-28,1,74,"INR"
Prod260,Cus004,Mark010,2019-05-30,167,16505,"INR"
Prod260,Cus034,Mark010,2019-05-30,3,241,"INR"
Prod260,Cus001,Mark010,2019-05-30,21,1417,"INR"
Prod260,Cus001,Mark010,2019-05-31,1,56,"INR"
Prod260,Cus001,Mark010,2019-06-03,21,2546,"INR"
Prod260,Cus017,Mark011,2019-06-03,6,0,"INR"
Prod260,Cus004,Mark010,2019-06-04,53,3662,"INR"
Prod260,Cus001,Mark010,2019-06-04,117,11583,"INR"
Prod260,Cus022,Mark011,2019-06-04,21,1630,"INR"
Prod260,Cus001,Mark010,2019-06-05,46,3444,"INR"
Prod260,Cus019,Mark011,2019-06-05,20,2000,"INR"
Prod260,Cus001,Mark010,2019-06-06,4,519,"INR"
Prod260,Cus001,Mark010,2019-06-07,43,3157,"INR"
Prod260,Cus022,Mark011,2019-06-07,21,1630,"INR"
Prod260,Cus001,Mark010,2019-06-10,3,380,"INR"
Prod260,Cus001,Mark010,2019-06-11,21,2356,"INR"
Prod260,Cus001,Mark010,2019-06-12,32,2167,"INR"
Prod260,Cus017,Mark011,2019-06-12,20,1917,"INR"
Prod260,Cus001,Mark010,2019-06-13,53,3731,"INR"
Prod260,Cus001,Mark010,2019-06-14,34,3472,"INR"
Prod260,Cus017,Mark011,2019-06-15,4,477,"INR"
Prod260,Cus029,Mark011,2019-06-17,9,602,"INR"
Prod260,Cus001,Mark010,2019-06-18,17,1931,"INR"
Prod260,Cus001,Mark010,2019-06-19,43,3009,"INR"
Prod260,Cus001,Mark010,2019-06-20,76,6157,"INR"
Prod260,Cus034,Mark010,2019-06-21,7,481,"INR"
Prod260,Cus001,Mark010,2019-06-21,44,4167,"INR"
Prod260,Cus001,Mark010,2019-06-24,60,4269,"INR"
Prod260,Cus017,Mark011,2019-06-24,3,287,"INR"
Prod260,Cus022,Mark011,2019-06-24,21,1630,"INR"
Prod260,Cus001,Mark010,2019-06-26,67,6792,"INR"
Prod260,Cus004,Mark010,2019-06-27,100,6870,"INR"
Prod260,Cus001,Mark010,2019-06-27,101,8417,"INR"
Prod260,Cus007,Mark015,2019-06-27,550,23819,"INR"
Prod260,Cus034,Mark010,2019-06-28,3,241,"INR"
Prod260,Cus017,Mark011,2019-06-28,3,278,"INR"
Prod260,Cus003,Mark014,2019-06-28,11,935,"INR"
Prod260,Cus001,Mark010,2019-07-01,3,338,"INR"
Prod260,Cus004,Mark010,2019-07-02,63,6162,"INR"
Prod260,Cus001,Mark010,2019-07-02,46,5093,"INR"
Prod260,Cus024,Mark011,2019-07-02,11,1116,"INR"
Prod260,Cus004,Mark010,2019-07-03,200,19213,"INR"
Prod260,Cus001,Mark010,2019-07-03,21,1690,"INR"
Prod260,Cus022,Mark011,2019-07-03,100,6889,"INR"
Prod260,Cus030,Mark011,2019-07-03,20,0,"INR"
Prod260,Cus001,Mark010,2019-07-04,69,6954,"INR"
Prod260,Cus017,Mark011,2019-07-04,2,208,"INR"
Prod260,Cus030,Mark011,2019-07-04,8,0,"INR"
Prod260,Cus001,Mark010,2019-07-05,4,426,"INR"
Prod260,Cus017,Mark011,2019-07-05,32,3204,"INR"
Prod260,Cus025,Mark011,2019-07-05,11,829,"INR"
Prod260,Cus022,Mark011,2019-07-05,53,4074,"INR"
Prod260,Cus001,Mark010,2019-07-09,53,5306,"INR"
Prod260,Cus017,Mark011,2019-07-09,9,296,"INR"
Prod260,Cus001,Mark010,2019-07-10,7,676,"INR"
Prod260,Cus001,Mark010,2019-07-11,21,2634,"INR"
Prod260,Cus001,Mark010,2019-07-12,91,8616,"INR"
Prod260,Cus001,Mark010,2019-07-15,1,116,"INR"
Prod260,Cus034,Mark010,2019-07-16,3,241,"INR"
Prod260,Cus001,Mark010,2019-07-16,11,1134,"INR"
Prod260,Cus001,Mark010,2019-07-17,32,3097,"INR"
Prod260,Cus029,Mark011,2019-07-17,1,46,"INR"
Prod260,Cus001,Mark010,2019-07-18,25,2329,"INR"
Prod260,Cus029,Mark011,2019-07-19,1,102,"INR"
Prod260,Cus001,Mark010,2019-07-23,11,1222,"INR"
Prod260,Cus001,Mark010,2019-07-24,42,4023,"INR"
Prod260,Cus034,Mark010,2019-07-25,3,241,"INR"
Prod260,Cus001,Mark010,2019-07-25,45,3093,"INR"
Prod260,Cus022,Mark011,2019-07-25,40,2727,"INR"
Prod260,Cus004,Mark010,2019-07-26,67,6602,"INR"
Prod260,Cus001,Mark010,2019-07-26,65,4380,"INR"
Prod260,Cus004,Mark010,2019-07-29,133,9157,"INR"
Prod260,Cus001,Mark010,2019-07-29,43,2833,"INR"
Prod260,Cus017,Mark011,2019-07-29,7,681,"INR"
Prod260,Cus001,Mark010,2019-07-30,21,2546,"INR"
Prod260,Cus019,Mark011,2019-07-30,67,6000,"INR"
Prod260,Cus001,Mark010,2019-07-31,53,5306,"INR"
Prod260,Cus029,Mark011,2019-07-31,13,1046,"INR"
Prod260,Cus001,Mark010,2019-08-01,6,532,"INR"
Prod260,Cus022,Mark011,2019-08-01,85,6491,"INR"
Prod260,Cus004,Mark010,2019-08-02,3,319,"INR"
Prod260,Cus001,Mark010,2019-08-02,64,4333,"INR"
Prod260,Cus017,Mark011,2019-08-02,27,0,"INR"
Prod260,Cus001,Mark010,2019-08-05,21,1417,"INR"
Prod260,Cus001,Mark010,2019-08-06,53,4551,"INR"
Prod260,Cus022,Mark011,2019-08-06,80,5454,"INR"
Prod260,Cus018,Mark011,2019-08-07,2,222,"INR"
Prod260,Cus029,Mark011,2019-08-07,7,491,"INR"
Prod260,Cus034,Mark010,2019-08-08,5,384,"INR"
Prod260,Cus001,Mark010,2019-08-08,10,1139,"INR"
Prod260,Cus001,Mark010,2019-08-09,11,1060,"INR"
Prod260,Cus019,Mark011,2019-08-09,13,1338,"INR"
Prod260,Cus025,Mark011,2019-08-09,21,1662,"INR"
Prod260,Cus001,Mark010,2019-08-15,11,1060,"INR"
Prod260,Cus004,Mark010,2019-08-16,123,12144,"INR"
Prod260,Cus001,Mark010,2019-08-16,23,2301,"INR"
Prod260,Cus001,Mark010,2019-08-20,17,1583,"INR"
Prod260,Cus007,Mark015,2019-08-20,183,7940,"INR"
Prod260,Cus001,Mark010,2019-08-21,37,2616,"INR"
Prod260,Cus034,Mark010,2019-08-22,7,481,"INR"
Prod260,Cus001,Mark010,2019-08-22,21,1417,"INR"
Prod260,Cus022,Mark011,2019-08-22,100,6819,"INR"
Prod260,Cus001,Mark010,2019-08-23,2,144,"INR"
Prod260,Cus018,Mark011,2019-08-23,1,60,"INR"
Prod260,Cus001,Mark010,2019-08-27,107,11940,"INR"
Prod260,Cus025,Mark011,2019-08-28,11,843,"INR"
Prod260,Cus001,Mark010,2019-08-29,96,8181,"INR"
Prod260,Cus004,Mark010,2019-08-30,93,6412,"INR"
Prod260,Cus001,Mark010,2019-08-30,1,97,"INR"
Prod260,Cus022,Mark011,2019-09-03,120,8181,"INR"
Prod260,Cus001,Mark010,2019-09-04,49,4898,"INR"
Prod260,Cus034,Mark010,2019-09-06,11,773,"INR"
Prod260,Cus001,Mark010,2019-09-06,45,4231,"INR"
Prod260,Cus001,Mark010,2019-09-10,21,1815,"INR"
Prod260,Cus001,Mark010,2019-09-11,17,1556,"INR"
Prod260,Cus001,Mark010,2019-09-12,3,324,"INR"
Prod260,Cus001,Mark010,2019-09-13,13,1102,"INR"
Prod260,Cus004,Mark010,2019-09-16,50,4954,"INR"
Prod260,Cus001,Mark010,2019-09-16,21,2023,"INR"
Prod260,Cus034,Mark010,2019-09-17,6,435,"INR"
Prod260,Cus029,Mark011,2019-09-18,13,1051,"INR"
Prod260,Cus001,Mark010,2019-09-20,3,259,"INR"
Prod260,Cus004,Mark010,2019-09-23,80,5495,"INR"
Prod260,Cus001,Mark010,2019-09-24,11,1181,"INR"
Prod260,Cus001,Mark010,2019-09-25,11,898,"INR"
Prod260,Cus017,Mark011,2019-09-25,7,815,"INR"
Prod260,Cus029,Mark011,2019-09-25,13,824,"INR"
Prod260,Cus001,Mark010,2019-09-26,5,519,"INR"
Prod260,Cus022,Mark011,2019-09-26,32,2435,"INR"
Prod260,Cus001,Mark010,2019-09-27,33,3310,"INR"
Prod260,Cus017,Mark011,2019-09-27,32,3065,"INR"
Prod260,Cus001,Mark010,2019-09-30,7,759,"INR"
Prod260,Cus004,Mark010,2019-10-01,7,588,"INR"
Prod260,Cus001,Mark010,2019-10-01,149,11648,"INR"
Prod260,Cus004,Mark010,2019-10-02,167,11449,"INR"
Prod260,Cus001,Mark010,2019-10-03,43,4218,"INR"
Prod260,Cus019,Mark011,2019-10-04,7,634,"INR"
Prod260,Cus001,Mark010,2019-10-07,1,60,"INR"
Prod260,Cus001,Mark010,2019-10-09,83,7736,"INR"
Prod260,Cus001,Mark010,2019-10-10,65,6199,"INR"
Prod260,Cus001,Mark010,2019-10-14,13,1514,"INR"
Prod260,Cus001,Mark010,2019-10-15,49,5333,"INR"
Prod260,Cus017,Mark011,2019-10-15,27,0,"INR"
Prod260,Cus001,Mark010,2019-10-16,7,676,"INR"
Prod260,Cus034,Mark010,2019-10-17,11,741,"INR"
Prod260,Cus001,Mark010,2019-10-17,33,3102,"INR"
Prod260,Cus029,Mark011,2019-10-17,1,93,"INR"
Prod260,Cus001,Mark010,2019-10-18,44,4241,"INR"
Prod260,Cus001,Mark010,2019-10-21,85,7713,"INR"
Prod260,Cus001,Mark010,2019-10-22,21,2194,"INR"
Prod260,Cus001,Mark010,2019-10-24,25,2537,"INR"
Prod260,Cus017,Mark011,2019-10-24,1,130,"INR"
Prod260,Cus030,Mark011,2019-10-24,80,4532,"INR"
Prod260,Cus017,Mark011,2019-10-25,3,324,"INR"
Prod260,Cus004,Mark010,2019-10-29,224,14620,"INR"
Prod260,Cus001,Mark010,2019-10-29,46,4602,"INR"
Prod260,Cus017,Mark011,2019-10-29,2,194,"INR"
Prod260,Cus001,Mark010,2019-10-30,11,1181,"INR"
Prod260,Cus004,Mark010,2019-11-04,53,5282,"INR"
Prod260,Cus001,Mark010,2019-11-04,32,3037,"INR"
Prod260,Cus017,Mark011,2019-11-04,23,2079,"INR"
Prod260,Cus001,Mark010,2019-11-05,25,2579,"INR"
Prod260,Cus017,Mark011,2019-11-05,2,194,"INR"
Prod260,Cus019,Mark011,2019-11-05,7,634,"INR"
Prod260,Cus022,Mark011,2019-11-05,64,4866,"INR"
Prod260,Cus004,Mark010,2019-11-06,3,292,"INR"
Prod260,Cus017,Mark011,2019-11-06,60,0,"INR"
Prod260,Cus001,Mark010,2019-11-07,21,2051,"INR"
Prod260,Cus017,Mark011,2019-11-07,1,130,"INR"
Prod260,Cus001,Mark010,2019-11-08,2,144,"INR"
Prod260,Cus004,Mark010,2019-11-11,3,292,"INR"
Prod260,Cus001,Mark010,2019-11-11,21,2356,"INR"
Prod260,Cus001,Mark010,2019-11-12,21,2199,"INR"
Prod260,Cus022,Mark011,2019-11-13,10,681,"INR"
Prod260,Cus001,Mark010,2019-11-14,45,4389,"INR"
Prod260,Cus001,Mark010,2019-11-15,1,46,"INR"
Prod260,Cus001,Mark010,2019-11-19,11,1222,"INR"
Prod260,Cus001,Mark010,2019-11-21,15,1704,"INR"
Prod260,Cus001,Mark010,2019-11-22,14,1338,"INR"
Prod260,Cus004,Mark010,2019-11-25,67,6602,"INR"
Prod260,Cus001,Mark010,2019-11-25,14,1653,"INR"
Prod260,Cus001,Mark010,2019-11-26,21,2042,"INR"
Prod260,Cus007,Mark015,2019-11-27,183,7940,"INR"
Prod260,Cus001,Mark010,2019-11-28,7,736,"INR"
Prod260,Cus001,Mark010,2019-11-29,21,2204,"INR"
Prod260,Cus019,Mark011,2019-11-29,7,634,"INR"
Prod260,Cus001,Mark010,2019-12-04,43,4130,"INR"
Prod260,Cus017,Mark011,2019-12-04,17,0,"INR"
Prod260,Cus001,Mark010,2019-12-05,11,1181,"INR"
Prod260,Cus001,Mark010,2019-12-06,57,5676,"INR"
Prod260,Cus001,Mark010,2019-12-11,7,759,"INR"
Prod260,Cus001,Mark010,2019-12-12,21,2495,"INR"
Prod260,Cus018,Mark011,2019-12-12,1,60,"INR"
Prod260,Cus004,Mark010,2019-12-13,183,18157,"INR"
Prod260,Cus001,Mark010,2019-12-13,1,56,"INR"
Prod260,Cus001,Mark010,2019-12-16,11,1273,"INR"
Prod260,Cus001,Mark010,2019-12-18,53,5028,"INR"
Prod260,Cus001,Mark010,2019-12-20,3,222,"INR"
Prod260,Cus001,Mark010,2019-12-23,76,6648,"INR"
Prod260,Cus017,Mark011,2020-01-03,33,0,"INR"
Prod260,Cus019,Mark011,2020-01-03,7,634,"INR"
Prod260,Cus007,Mark015,2020-01-06,257,11116,"INR"
Prod260,Cus001,Mark010,2020-01-07,11,1181,"INR"
Prod260,Cus004,Mark010,2020-01-09,47,4620,"INR"
Prod260,Cus001,Mark010,2020-01-09,6,639,"INR"
Prod260,Cus030,Mark011,2020-01-09,67,3778,"INR"
Prod260,Cus001,Mark010,2020-01-10,12,1009,"INR"
Prod260,Cus001,Mark010,2020-01-14,32,2843,"INR"
Prod260,Cus001,Mark010,2020-01-15,11,898,"INR"
Prod260,Cus001,Mark010,2020-01-16,24,2894,"INR"
Prod260,Cus001,Mark010,2020-01-17,38,3528,"INR"
Prod260,Cus001,Mark010,2020-01-20,21,2023,"INR"
Prod260,Cus001,Mark010,2020-01-21,21,2546,"INR"
Prod260,Cus034,Mark010,2020-01-22,7,463,"INR"
Prod260,Cus001,Mark010,2020-01-22,11,898,"INR"
Prod260,Cus001,Mark010,2020-01-23,43,4718,"INR"
Prod260,Cus004,Mark010,2020-01-24,17,1653,"INR"
Prod260,Cus001,Mark010,2020-01-24,1,56,"INR"
Prod260,Cus001,Mark010,2020-01-28,32,3273,"INR"
Prod260,Cus017,Mark011,2020-01-28,83,0,"INR"
Prod260,Cus017,Mark011,2020-01-29,20,1921,"INR"
Prod260,Cus001,Mark010,2020-01-30,32,2856,"INR"
Prod260,Cus001,Mark010,2020-01-31,1,56,"INR"
Prod260,Cus004,Mark010,2020-02-03,80,5495,"INR"
Prod260,Cus018,Mark011,2020-02-03,1,60,"INR"
Prod260,Cus004,Mark010,2020-02-04,3,292,"INR"
Prod260,Cus022,Mark011,2020-02-05,7,463,"INR"
